Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
36.8,76.3,open_air,10,11.7,average,3,Carrot,2,Root Crops
22.7,79.8,open_air,11,18.9,average,9,Carrot,2,Root Crops
28.6,74.1,room_temperature,8,15.7,average,4,Carrot,2,Root Crops
31.4,61.3,room_temperature,12,23.1,good,2,Carrot,2,Root Crops
31.3,83.3,room_temperature,5,10.6,poor,6,Carrot,2,Root Crops
34.7,90.0,room_temperature,8,22.3,good,7,Carrot,2,Root Crops
34.1,63.7,cold_storage,14,17.8,good,9,Carrot,2,Root Crops
34.4,88.3,open_air,6,23.0,average,5,Carrot,2,Root Crops
30.0,76.5,cold_storage,8,21.6,good,9,Carrot,1,Root Crops
25.9,73.8,room_temperature,12,18.9,poor,12,Carrot,2,Root Crops
21.3,58.8,cold_storage,12,19.3,poor,4,Carrot,2,Root Crops
21.4,68.3,room_temperature,10,10.1,poor,6,Carrot,2,Root Crops
27.3,72.6,open_air,1,12.6,average,5,Carrot,2,Root Crops
22.3,69.7,room_temperature,7,19.0,poor,8,Carrot,2,Root Crops
34.1,65.7,room_temperature,11,11.0,average,9,Carrot,2,Root Crops
22.4,72.5,cold_storage,9,7.9,average,12,Carrot,0,Root Crops
30.4,64.1,open_air,7,3.3,poor,9,Carrot,2,Root Crops
20.6,55.7,room_temperature,4,7.9,poor,1,Carrot,1,Root Crops
33.9,79.7,cold_storage,2,6.3,average,12,Carrot,1,Root Crops
20.3,79.9,open_air,10,10.3,good,7,Carrot,2,Root Crops
20.7,75.2,room_temperature,2,3.8,good,11,Carrot,0,Root Crops
36.3,76.0,room_temperature,7,8.2,average,5,Carrot,2,Root Crops
25.6,78.1,cold_storage,1,9.1,good,12,Carrot,0,Root Crops
26.1,85.8,cold_storage,11,8.2,average,10,Carrot,2,Root Crops
20.5,73.5,room_temperature,2,14.0,average,8,Carrot,1,Root Crops
31.3,66.5,room_temperature,1,8.5,average,9,Carrot,2,Root Crops
23.8,56.5,room_temperature,7,6.8,average,12,Carrot,1,Root Crops
26.5,55.3,room_temperature,2,20.5,poor,1,Carrot,2,Root Crops
31.9,75.1,room_temperature,1,14.7,good,3,Carrot,1,Root Crops
23.2,89.8,cold_storage,12,12.0,poor,1,Carrot,2,Root Crops
26.9,87.1,open_air,8,5.4,average,1,Carrot,2,Root Crops
34.4,78.2,cold_storage,4,19.9,good,12,Carrot,1,Root Crops
35.2,89.5,open_air,13,14.1,average,3,Carrot,2,Root Crops
25.1,69.1,room_temperature,4,22.2,average,10,Carrot,2,Root Crops
29.8,66.0,cold_storage,12,4.3,good,4,Carrot,0,Root Crops
21.2,83.4,room_temperature,6,9.2,average,5,Carrot,1,Root Crops
35.7,85.4,open_air,1,3.3,good,8,Carrot,2,Root Crops
28.4,61.8,room_temperature,12,5.6,average,8,Carrot,2,Root Crops
21.6,67.7,room_temperature,11,16.2,good,12,Carrot,1,Root Crops
33.1,65.4,open_air,1,13.8,poor,8,Carrot,2,Root Crops
27.5,55.0,cold_storage,5,19.1,average,6,Carrot,1,Root Crops
25.9,85.4,open_air,14,3.3,good,5,Carrot,2,Root Crops
20.1,89.2,room_temperature,11,21.1,average,12,Carrot,2,Root Crops
27.9,55.3,room_temperature,14,11.1,poor,4,Carrot,2,Root Crops
35.6,55.3,room_temperature,8,3.8,average,2,Carrot,2,Root Crops
29.8,75.1,cold_storage,11,8.3,average,10,Carrot,2,Root Crops
31.9,89.3,room_temperature,14,4.0,average,7,Carrot,2,Root Crops
27.4,77.3,room_temperature,7,20.3,good,11,Carrot,1,Root Crops
24.2,63.3,cold_storage,11,21.5,poor,8,Carrot,2,Root Crops
29.1,67.2,room_temperature,9,19.8,poor,6,Carrot,2,Root Crops
27.4,87.4,room_temperature,8,8.3,good,1,Carrot,1,Root Crops
32.8,88.7,cold_storage,12,13.3,average,3,Carrot,2,Root Crops
22.0,64.8,cold_storage,3,22.0,poor,12,Carrot,1,Root Crops
33.2,55.5,open_air,8,16.1,average,12,Carrot,2,Root Crops
31.1,67.6,room_temperature,13,24.0,average,6,Carrot,2,Root Crops
28.1,82.3,room_temperature,8,13.2,good,10,Carrot,2,Root Crops
23.9,86.7,cold_storage,9,19.3,average,1,Carrot,1,Root Crops
36.6,81.1,room_temperature,13,21.1,poor,4,Carrot,2,Root Crops
31.0,55.5,room_temperature,14,7.5,average,4,Carrot,2,Root Crops
20.4,80.5,room_temperature,3,17.6,average,4,Carrot,1,Root Crops
24.4,89.3,cold_storage,8,3.5,poor,5,Carrot,2,Root Crops
24.4,55.2,cold_storage,6,23.7,average,4,Carrot,1,Root Crops
26.9,75.9,room_temperature,2,23.0,poor,1,Carrot,2,Root Crops
29.2,79.7,cold_storage,7,3.9,average,4,Carrot,0,Root Crops
35.8,55.8,cold_storage,1,4.4,poor,11,Carrot,2,Root Crops
31.7,83.0,cold_storage,7,11.9,poor,11,Carrot,2,Root Crops
24.8,79.4,open_air,4,13.2,poor,4,Carrot,2,Root Crops
35.3,63.0,room_temperature,7,16.4,average,10,Carrot,2,Root Crops
24.3,75.2,cold_storage,3,22.7,good,5,Carrot,0,Root Crops
36.4,66.1,cold_storage,11,9.8,average,9,Carrot,2,Root Crops
22.6,77.8,open_air,7,9.8,good,12,Carrot,2,Root Crops
22.8,72.2,room_temperature,2,11.9,poor,1,Carrot,2,Root Crops
22.6,81.9,room_temperature,1,5.2,average,9,Carrot,1,Root Crops
35.9,60.8,cold_storage,3,21.5,good,8,Carrot,2,Root Crops
23.2,61.1,open_air,11,9.4,poor,5,Carrot,2,Root Crops
31.7,75.4,open_air,1,21.5,average,6,Carrot,2,Root Crops
20.8,58.5,cold_storage,7,10.0,average,6,Carrot,0,Root Crops
22.5,78.1,cold_storage,6,9.9,poor,12,Carrot,1,Root Crops
35.6,81.1,cold_storage,12,21.7,poor,7,Carrot,2,Root Crops
35.3,70.2,cold_storage,10,23.2,poor,4,Carrot,2,Root Crops
34.3,55.2,room_temperature,12,9.2,poor,7,Carrot,2,Root Crops
31.7,58.0,room_temperature,5,19.6,poor,7,Carrot,2,Root Crops
36.4,83.0,room_temperature,13,10.4,poor,12,Carrot,2,Root Crops
29.0,71.9,room_temperature,11,15.5,average,4,Carrot,2,Root Crops
32.8,87.8,room_temperature,5,23.3,average,12,Carrot,2,Root Crops
29.4,58.6,cold_storage,3,23.5,poor,10,Carrot,2,Root Crops
23.7,59.9,open_air,1,3.9,good,4,Carrot,1,Root Crops
22.9,88.3,room_temperature,12,20.9,average,1,Carrot,2,Root Crops
29.1,64.3,cold_storage,8,10.6,average,4,Carrot,1,Root Crops
26.6,76.9,room_temperature,2,13.1,good,5,Carrot,1,Root Crops
36.2,68.5,room_temperature,9,10.4,poor,3,Carrot,2,Root Crops
35.8,74.1,open_air,13,15.3,average,6,Carrot,2,Root Crops
33.3,81.6,room_temperature,2,21.7,average,9,Carrot,2,Root Crops
33.2,59.1,room_temperature,14,10.2,average,1,Carrot,2,Root Crops
21.4,76.8,room_temperature,12,14.1,good,3,Ginger Root,1,Root Crops
22.7,65.0,room_temperature,5,24.3,average,7,Ginger Root,2,Root Crops
25.9,56.2,room_temperature,10,6.8,average,9,Ginger Root,2,Root Crops
24.8,65.8,cold_storage,13,10.7,poor,7,Ginger Root,2,Root Crops
20.7,85.4,cold_storage,1,7.9,poor,8,Ginger Root,1,Root Crops
30.1,83.0,room_temperature,1,11.0,good,2,Ginger Root,1,Root Crops
25.0,76.2,open_air,6,8.9,average,12,Ginger Root,2,Root Crops
24.8,88.8,room_temperature,3,23.5,average,3,Ginger Root,2,Root Crops
36.5,63.1,open_air,10,23.0,poor,7,Ginger Root,2,Root Crops
20.1,87.6,open_air,6,5.2,average,10,Ginger Root,2,Root Crops
20.8,68.3,room_temperature,5,16.5,poor,1,Ginger Root,2,Root Crops
34.8,75.9,cold_storage,10,10.4,good,1,Ginger Root,1,Root Crops
26.3,63.6,room_temperature,8,7.3,poor,10,Ginger Root,2,Root Crops
25.1,69.7,open_air,3,16.6,poor,5,Ginger Root,2,Root Crops
25.4,72.0,room_temperature,2,15.1,average,6,Ginger Root,1,Root Crops
33.4,70.0,room_temperature,5,11.1,average,10,Ginger Root,2,Root Crops
22.3,85.1,open_air,5,19.3,good,6,Ginger Root,2,Root Crops
30.1,80.7,room_temperature,4,22.0,good,10,Ginger Root,2,Root Crops
22.9,55.9,cold_storage,10,12.7,good,2,Ginger Root,0,Root Crops
36.4,87.3,room_temperature,8,24.6,poor,5,Ginger Root,2,Root Crops
25.1,84.9,room_temperature,4,3.7,average,12,Ginger Root,1,Root Crops
29.3,63.8,open_air,9,8.7,average,7,Ginger Root,2,Root Crops
31.8,89.7,room_temperature,5,15.9,good,12,Ginger Root,2,Root Crops
26.0,77.1,cold_storage,2,22.3,good,10,Ginger Root,1,Root Crops
22.3,80.4,room_temperature,7,18.1,good,2,Ginger Root,1,Root Crops
22.6,82.6,room_temperature,1,21.6,good,9,Ginger Root,1,Root Crops
35.1,89.3,open_air,11,15.3,average,6,Ginger Root,2,Root Crops
33.7,79.5,cold_storage,11,23.9,poor,11,Ginger Root,2,Root Crops
36.6,73.6,open_air,11,4.1,poor,3,Ginger Root,2,Root Crops
29.8,86.3,open_air,8,24.7,average,3,Ginger Root,2,Root Crops
33.6,59.7,room_temperature,13,14.2,average,7,Ginger Root,2,Root Crops
26.8,58.8,cold_storage,4,17.3,average,1,Ginger Root,0,Root Crops
29.9,89.2,open_air,2,23.8,average,12,Ginger Root,2,Root Crops
35.1,79.0,room_temperature,11,15.4,good,1,Ginger Root,2,Root Crops
34.1,88.4,open_air,2,7.0,average,8,Ginger Root,2,Root Crops
24.6,67.8,room_temperature,6,6.0,average,12,Ginger Root,1,Root Crops
31.9,83.4,open_air,5,13.5,average,6,Ginger Root,2,Root Crops
26.3,58.2,room_temperature,12,20.8,average,11,Ginger Root,2,Root Crops
24.7,82.7,room_temperature,14,6.8,average,3,Ginger Root,2,Root Crops
30.7,59.3,cold_storage,4,10.0,average,11,Ginger Root,0,Root Crops
30.6,63.5,room_temperature,8,22.7,good,8,Ginger Root,2,Root Crops
28.0,62.9,open_air,1,22.3,good,7,Ginger Root,2,Root Crops
23.5,72.4,room_temperature,5,23.6,poor,5,Ginger Root,2,Root Crops
28.1,59.2,cold_storage,2,7.0,poor,10,Ginger Root,1,Root Crops
32.0,68.1,cold_storage,2,20.4,average,2,Ginger Root,1,Root Crops
30.8,68.5,room_temperature,6,16.2,average,5,Ginger Root,2,Root Crops
33.3,60.8,room_temperature,5,12.0,poor,11,Ginger Root,2,Root Crops
33.0,77.2,cold_storage,10,22.4,good,3,Ginger Root,2,Root Crops
35.5,73.1,room_temperature,2,11.8,average,9,Ginger Root,2,Root Crops
26.1,64.0,open_air,1,15.5,average,8,Ginger Root,2,Root Crops
20.6,66.4,open_air,11,15.6,average,6,Ginger Root,2,Root Crops
21.7,86.0,room_temperature,8,19.4,average,4,Ginger Root,2,Root Crops
30.9,72.2,room_temperature,9,24.6,average,12,Ginger Root,2,Root Crops
21.0,66.2,cold_storage,8,15.0,average,1,Ginger Root,0,Root Crops
23.3,89.5,room_temperature,8,10.2,poor,11,Ginger Root,2,Root Crops
36.4,73.4,open_air,11,22.1,poor,5,Ginger Root,2,Root Crops
26.3,84.9,room_temperature,12,11.6,average,1,Ginger Root,2,Root Crops
30.8,69.9,room_temperature,9,15.0,average,10,Ginger Root,2,Root Crops
29.2,61.9,room_temperature,7,6.4,poor,5,Ginger Root,2,Root Crops
21.2,69.1,open_air,12,24.8,poor,2,Ginger Root,2,Root Crops
22.6,77.0,cold_storage,4,4.7,average,10,Ginger Root,0,Root Crops
25.6,62.9,room_temperature,13,11.0,average,9,Ginger Root,2,Root Crops
36.3,60.9,room_temperature,6,22.0,average,11,Ginger Root,2,Root Crops
28.8,72.0,cold_storage,10,22.9,good,10,Ginger Root,1,Root Crops
30.6,83.1,room_temperature,12,6.9,good,12,Ginger Root,2,Root Crops
28.3,82.5,room_temperature,4,25.0,good,9,Ginger Root,2,Root Crops
31.2,84.4,open_air,11,15.0,average,7,Ginger Root,2,Root Crops
27.2,59.2,room_temperature,5,21.5,good,11,Ginger Root,1,Root Crops
36.6,57.4,open_air,9,18.5,average,1,Ginger Root,2,Root Crops
25.2,81.7,room_temperature,10,4.4,average,4,Ginger Root,2,Root Crops
32.9,74.8,open_air,11,13.0,good,10,Ginger Root,2,Root Crops
32.6,80.2,room_temperature,12,21.7,average,3,Ginger Root,2,Root Crops
36.6,66.8,cold_storage,6,11.7,poor,4,Ginger Root,2,Root Crops
28.6,61.7,open_air,7,18.8,average,7,Ginger Root,2,Root Crops
24.7,86.2,room_temperature,5,5.9,average,5,Ginger Root,2,Root Crops
30.5,76.7,open_air,9,3.6,average,4,Ginger Root,2,Root Crops
28.1,84.8,open_air,3,12.9,average,9,Ginger Root,2,Root Crops
26.0,81.5,cold_storage,5,5.1,average,8,Ginger Root,1,Root Crops
30.3,74.0,cold_storage,8,19.8,average,7,Ginger Root,2,Root Crops
24.5,79.2,room_temperature,9,9.3,average,10,Ginger Root,2,Root Crops
25.2,64.1,cold_storage,1,15.3,good,9,Ginger Root,0,Root Crops
30.3,65.2,open_air,1,4.5,average,8,Ginger Root,2,Root Crops
24.8,79.6,cold_storage,4,12.3,average,2,Ginger Root,0,Root Crops
24.1,62.0,open_air,13,6.4,average,5,Ginger Root,2,Root Crops
28.6,77.3,room_temperature,6,3.8,average,7,Ginger Root,2,Root Crops
21.6,77.4,cold_storage,7,4.9,average,5,Ginger Root,0,Root Crops
24.8,87.1,room_temperature,2,9.4,poor,6,Ginger Root,2,Root Crops
28.1,78.4,cold_storage,4,17.6,poor,3,Ginger Root,2,Root Crops
28.0,74.2,room_temperature,9,23.1,average,12,Ginger Root,2,Root Crops
30.5,61.8,room_temperature,13,6.8,poor,1,Ginger Root,2,Root Crops
32.4,72.9,cold_storage,9,7.3,average,5,Ginger Root,1,Root Crops
31.2,62.8,open_air,5,13.2,good,2,Ginger Root,2,Root Crops
27.1,62.2,open_air,4,3.0,good,8,Ginger Root,2,Root Crops
30.1,63.3,cold_storage,3,12.2,average,5,Ginger Root,0,Root Crops
23.6,69.8,cold_storage,8,17.7,good,12,Ginger Root,0,Root Crops
30.4,76.3,cold_storage,7,12.4,good,6,Ginger Root,0,Root Crops
20.7,68.2,open_air,2,20.2,average,2,Ginger Root,2,Root Crops
35.4,68.4,cold_storage,11,7.8,average,7,Ginger Root,2,Root Crops
35.9,71.2,room_temperature,7,20.5,poor,9,Ginger Root,2,Root Crops
35.9,61.4,cold_storage,11,8.6,average,9,Ginger Root,2,Root Crops
36.0,62.7,open_air,2,12.4,average,2,Ginger Root,2,Root Crops
25.4,82.6,room_temperature,5,16.4,average,6,Ginger Root,2,Root Crops
20.8,76.6,room_temperature,7,4.0,average,12,Ginger Root,1,Root Crops
30.6,68.3,cold_storage,8,13.4,average,5,Ginger Root,1,Root Crops
24.9,86.7,room_temperature,13,5.4,average,8,Ginger Root,2,Root Crops
20.1,57.1,open_air,10,20.9,poor,2,Ginger Root,2,Root Crops
31.3,56.4,room_temperature,7,21.5,average,6,Ginger Root,2,Root Crops
36.2,79.2,open_air,8,5.8,average,6,Ginger Root,2,Root Crops
26.8,74.3,room_temperature,4,9.9,average,5,Ginger Root,1,Root Crops
26.5,65.7,room_temperature,7,15.7,average,4,Ginger Root,2,Root Crops
27.3,67.7,open_air,9,21.8,poor,8,Ginger Root,2,Root Crops
31.8,66.4,cold_storage,5,7.0,average,3,Ginger Root,1,Root Crops
25.0,72.6,cold_storage,11,6.0,average,12,Ginger Root,1,Root Crops
32.0,62.9,cold_storage,9,5.6,average,12,Ginger Root,1,Root Crops
31.1,65.1,cold_storage,7,11.9,average,11,Ginger Root,1,Root Crops
26.3,81.0,room_temperature,9,16.9,good,4,Ginger Root,2,Root Crops
25.2,58.2,room_temperature,3,20.0,good,12,Ginger Root,1,Root Crops
33.1,77.7,cold_storage,9,6.1,poor,7,Ginger Root,2,Root Crops
25.5,79.9,open_air,14,13.1,poor,11,Ginger Root,2,Root Crops
33.2,69.1,room_temperature,11,21.1,good,8,Ginger Root,2,Root Crops
20.9,87.0,room_temperature,7,23.7,average,6,Ginger Root,2,Root Crops
34.7,82.7,room_temperature,2,17.3,average,8,Ginger Root,2,Root Crops
21.7,58.4,cold_storage,6,11.4,average,12,Ginger Root,0,Root Crops
34.8,84.4,cold_storage,9,23.2,average,5,Ginger Root,2,Root Crops
27.2,59.8,room_temperature,5,24.8,average,4,Ginger Root,2,Root Crops
26.7,62.1,open_air,2,20.4,good,9,Ginger Root,2,Root Crops
26.2,66.5,room_temperature,9,17.8,average,9,Ginger Root,2,Root Crops
21.5,80.8,room_temperature,12,20.6,good,1,Ginger Root,1,Root Crops
29.3,86.4,cold_storage,12,8.7,average,9,Ginger Root,2,Root Crops
22.2,79.0,room_temperature,4,20.6,average,2,Ginger Root,1,Root Crops
29.1,58.5,open_air,10,22.0,poor,7,Ginger Root,2,Root Crops
23.6,89.8,open_air,8,9.4,average,9,Ginger Root,2,Root Crops
28.9,59.6,room_temperature,5,20.3,average,5,Ginger Root,2,Root Crops
21.4,68.0,room_temperature,14,18.7,good,3,Ginger Root,2,Root Crops
24.0,85.4,cold_storage,11,7.1,average,7,Ginger Root,2,Root Crops
23.6,87.6,room_temperature,7,19.9,poor,7,Ginger Root,2,Root Crops
23.9,85.3,room_temperature,5,12.5,poor,8,Ginger Root,2,Root Crops
27.7,81.5,cold_storage,11,9.2,average,4,Ginger Root,1,Root Crops
36.3,56.6,cold_storage,7,11.1,average,12,Ginger Root,2,Root Crops
23.0,79.7,cold_storage,7,10.3,average,11,Ginger Root,0,Root Crops
23.1,82.5,cold_storage,5,19.0,poor,5,Ginger Root,2,Root Crops
32.6,81.1,cold_storage,6,7.4,average,10,Ginger Root,2,Root Crops
35.4,80.7,cold_storage,8,23.5,poor,2,Ginger Root,2,Root Crops
35.4,61.5,cold_storage,8,9.8,average,3,Ginger Root,2,Root Crops
33.6,58.5,cold_storage,14,16.4,poor,3,Ginger Root,2,Root Crops
21.3,83.2,cold_storage,8,9.0,poor,7,Ginger Root,2,Root Crops
26.5,86.3,open_air,7,10.2,good,7,Ginger Root,2,Root Crops
21.6,60.3,cold_storage,14,21.7,average,5,Ginger Root,1,Root Crops
20.2,78.7,room_temperature,10,17.5,good,4,Ginger Root,1,Root Crops
34.9,77.8,room_temperature,6,14.9,poor,11,Ginger Root,2,Root Crops
36.5,85.7,cold_storage,4,4.6,good,8,Ginger Root,2,Root Crops
20.9,80.7,room_temperature,3,14.8,good,4,Ginger Root,1,Root Crops
23.7,68.0,room_temperature,14,17.6,average,11,Ginger Root,2,Root Crops
32.3,86.0,open_air,2,24.3,average,5,Ginger Root,2,Root Crops
28.0,65.8,cold_storage,5,16.6,average,7,Ginger Root,1,Root Crops
21.4,79.5,room_temperature,14,4.2,average,8,Ginger Root,2,Root Crops
25.8,76.7,cold_storage,8,7.5,good,5,Ginger Root,0,Root Crops
37.0,56.8,room_temperature,5,16.6,good,4,Ginger Root,2,Root Crops
20.6,63.5,cold_storage,2,21.1,good,5,Ginger Root,0,Root Crops
35.3,79.4,open_air,8,14.3,average,12,Ginger Root,2,Root Crops
31.4,73.7,room_temperature,6,12.1,good,1,Ginger Root,1,Root Crops
22.6,61.7,open_air,3,3.0,average,1,Ginger Root,2,Root Crops
20.2,75.4,open_air,7,14.3,poor,3,Ginger Root,2,Root Crops
34.5,67.4,cold_storage,3,13.1,good,2,Horseradish,1,Root Crops
21.4,61.3,open_air,14,22.7,average,12,Horseradish,2,Root Crops
26.4,85.6,cold_storage,5,8.4,good,7,Horseradish,1,Root Crops
36.4,60.4,room_temperature,8,20.4,good,2,Horseradish,2,Root Crops
21.2,68.8,room_temperature,12,22.5,average,12,Horseradish,2,Root Crops
35.7,56.1,open_air,7,4.6,good,2,Horseradish,2,Root Crops
36.6,75.4,cold_storage,2,22.2,average,2,Horseradish,2,Root Crops
30.7,69.2,cold_storage,12,19.7,average,9,Horseradish,2,Root Crops
21.9,55.2,room_temperature,4,4.3,poor,3,Horseradish,2,Root Crops
32.8,73.5,room_temperature,7,10.9,good,10,Horseradish,2,Root Crops
22.5,86.7,cold_storage,5,24.2,average,3,Horseradish,1,Root Crops
35.9,74.4,cold_storage,8,6.2,poor,5,Horseradish,2,Root Crops
32.0,58.4,room_temperature,2,15.5,poor,8,Horseradish,2,Root Crops
25.7,73.5,cold_storage,2,8.7,poor,11,Horseradish,1,Root Crops
31.4,85.5,open_air,5,18.3,good,5,Horseradish,2,Root Crops
23.6,74.1,cold_storage,8,21.2,good,7,Horseradish,1,Root Crops
21.6,89.1,room_temperature,9,23.2,good,1,Horseradish,1,Root Crops
20.5,68.2,open_air,1,13.3,average,10,Horseradish,2,Root Crops
22.2,83.5,cold_storage,11,6.0,poor,9,Horseradish,2,Root Crops
20.6,60.4,room_temperature,11,22.4,average,8,Horseradish,2,Root Crops
27.8,86.8,room_temperature,9,20.7,good,8,Horseradish,2,Root Crops
24.7,74.8,room_temperature,1,13.4,average,10,Horseradish,2,Root Crops
34.8,65.5,room_temperature,13,8.2,good,12,Horseradish,2,Root Crops
29.8,83.6,room_temperature,10,12.2,average,9,Horseradish,2,Root Crops
27.6,80.9,open_air,7,3.6,average,4,Horseradish,2,Root Crops
21.1,59.9,cold_storage,1,5.4,average,1,Horseradish,0,Root Crops
34.8,82.5,cold_storage,12,14.5,average,9,Horseradish,2,Root Crops
25.1,76.4,room_temperature,4,24.5,good,12,Horseradish,1,Root Crops
31.8,59.4,cold_storage,8,15.0,average,1,Horseradish,1,Root Crops
32.2,68.7,open_air,6,15.2,poor,6,Horseradish,2,Root Crops
30.1,86.3,open_air,1,23.3,average,4,Horseradish,2,Root Crops
34.0,70.2,open_air,3,4.6,average,3,Horseradish,2,Root Crops
34.4,72.8,room_temperature,9,16.8,poor,4,Horseradish,2,Root Crops
29.5,72.8,open_air,12,12.4,good,9,Horseradish,2,Root Crops
36.3,87.8,room_temperature,11,21.8,average,11,Horseradish,2,Root Crops
22.5,89.9,room_temperature,13,16.9,average,12,Horseradish,2,Root Crops
25.0,89.5,room_temperature,5,15.7,poor,3,Horseradish,2,Root Crops
26.9,58.4,room_temperature,4,14.9,average,12,Horseradish,1,Root Crops
23.5,88.1,open_air,1,4.2,average,8,Horseradish,2,Root Crops
26.4,63.1,cold_storage,11,9.3,average,7,Horseradish,2,Root Crops
21.4,68.0,open_air,2,21.1,good,2,Horseradish,1,Root Crops
36.2,57.2,room_temperature,1,21.8,average,11,Horseradish,2,Root Crops
24.7,78.0,cold_storage,14,14.6,good,10,Horseradish,1,Root Crops
20.9,71.4,room_temperature,13,8.1,poor,7,Horseradish,2,Root Crops
33.5,67.9,open_air,3,18.9,poor,9,Horseradish,2,Root Crops
35.7,58.1,open_air,11,6.3,average,8,Horseradish,2,Root Crops
20.3,69.4,room_temperature,8,3.8,poor,9,Horseradish,2,Root Crops
26.4,74.1,cold_storage,5,6.4,poor,12,Horseradish,1,Root Crops
26.8,84.8,room_temperature,7,21.0,average,10,Horseradish,2,Root Crops
21.4,67.8,room_temperature,3,16.5,average,1,Horseradish,1,Root Crops
21.6,72.5,room_temperature,10,5.2,good,8,Horseradish,1,Root Crops
21.1,80.2,cold_storage,13,4.1,good,5,Horseradish,0,Root Crops
29.1,81.7,room_temperature,5,10.2,average,2,Horseradish,1,Root Crops
25.0,56.7,room_temperature,12,23.7,poor,8,Horseradish,2,Root Crops
27.3,56.2,open_air,4,5.8,average,5,Horseradish,2,Root Crops
29.5,88.8,open_air,14,19.8,good,2,Horseradish,2,Root Crops
27.9,55.2,cold_storage,9,9.8,good,4,Horseradish,0,Root Crops
27.3,83.5,room_temperature,1,3.8,poor,4,Horseradish,2,Root Crops
22.1,76.5,room_temperature,5,13.2,average,1,Horseradish,1,Root Crops
36.3,72.3,cold_storage,2,16.4,poor,10,Horseradish,2,Root Crops
32.2,65.6,cold_storage,4,7.4,average,2,Horseradish,1,Root Crops
36.0,87.1,room_temperature,2,21.0,average,3,Horseradish,2,Root Crops
24.7,55.3,cold_storage,13,3.7,average,7,Horseradish,1,Root Crops
28.0,65.7,room_temperature,6,18.2,average,10,Horseradish,2,Root Crops
22.1,84.3,room_temperature,14,9.2,average,2,Horseradish,2,Root Crops
24.0,69.6,cold_storage,11,6.0,average,10,Horseradish,1,Root Crops
30.1,79.0,room_temperature,11,15.4,average,2,Horseradish,2,Root Crops
21.4,59.6,room_temperature,4,20.0,good,6,Horseradish,1,Root Crops
21.6,78.2,open_air,10,17.6,poor,5,Horseradish,2,Root Crops
25.5,88.4,room_temperature,6,11.5,poor,9,Horseradish,2,Root Crops
23.0,73.9,cold_storage,2,11.7,poor,9,Horseradish,1,Root Crops
22.2,89.6,cold_storage,1,15.6,average,10,Horseradish,1,Root Crops
22.6,84.0,room_temperature,9,12.6,average,12,Horseradish,2,Root Crops
22.8,88.7,room_temperature,11,21.3,average,6,Horseradish,2,Root Crops
30.9,84.1,open_air,10,16.7,average,12,Horseradish,2,Root Crops
35.5,61.3,cold_storage,2,18.9,average,10,Horseradish,2,Root Crops
36.0,65.8,open_air,10,15.8,poor,6,Horseradish,2,Root Crops
31.3,84.5,room_temperature,6,21.1,average,6,Horseradish,2,Root Crops
28.5,67.7,room_temperature,4,24.4,average,12,Horseradish,2,Root Crops
28.9,83.9,room_temperature,2,14.2,poor,10,Horseradish,2,Root Crops
30.2,56.3,open_air,4,12.1,average,1,Horseradish,2,Root Crops
28.3,63.2,room_temperature,13,20.8,average,8,Horseradish,2,Root Crops
21.4,63.1,room_temperature,6,8.9,good,4,Horseradish,1,Root Crops
31.0,64.9,cold_storage,10,21.1,average,9,Horseradish,2,Root Crops
35.5,78.2,room_temperature,2,11.5,average,11,Horseradish,2,Root Crops
36.6,65.9,room_temperature,7,10.8,average,1,Horseradish,2,Root Crops
36.8,86.9,cold_storage,2,21.5,average,1,Horseradish,2,Root Crops
27.6,87.1,room_temperature,13,18.8,average,5,Horseradish,2,Root Crops
25.5,85.3,room_temperature,7,8.5,good,11,Horseradish,1,Root Crops
21.5,77.9,room_temperature,10,7.9,average,1,Horseradish,1,Root Crops
34.5,70.9,room_temperature,12,13.8,poor,2,Horseradish,2,Root Crops
25.4,78.2,room_temperature,9,22.7,average,5,Horseradish,2,Root Crops
34.7,87.1,room_temperature,7,5.4,average,3,Horseradish,2,Root Crops
24.3,85.1,cold_storage,6,21.9,poor,5,Horseradish,2,Root Crops
34.8,88.7,room_temperature,4,15.1,good,8,Horseradish,2,Root Crops
20.2,65.1,open_air,13,18.5,poor,9,Horseradish,2,Root Crops
25.3,87.6,open_air,1,19.9,average,2,Horseradish,2,Root Crops
22.8,72.0,open_air,1,6.2,average,2,Horseradish,2,Root Crops
20.3,81.8,cold_storage,2,11.1,average,2,Horseradish,0,Root Crops
33.2,78.7,room_temperature,11,20.8,average,3,Horseradish,2,Root Crops
26.1,72.6,room_temperature,1,16.7,average,6,Horseradish,1,Root Crops
27.3,82.8,room_temperature,12,23.3,average,2,Horseradish,2,Root Crops
24.2,77.3,open_air,13,4.6,average,2,Horseradish,2,Root Crops
24.0,79.2,open_air,11,18.6,good,6,Horseradish,2,Root Crops
36.4,84.4,open_air,7,23.6,average,2,Horseradish,2,Root Crops
32.3,64.8,room_temperature,8,9.2,good,5,Horseradish,2,Root Crops
30.0,66.7,room_temperature,13,11.8,average,9,Horseradish,2,Root Crops
30.3,59.1,open_air,12,21.2,poor,12,Horseradish,2,Root Crops
26.7,78.9,room_temperature,2,21.6,average,8,Horseradish,2,Root Crops
