Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
29.3,55.1,open_air,7,23.5,average,8,Turnip,2,Root Crops
28.5,85,room_temperature,12,11.2,poor,3,Turnip,2,Root Crops
25.6,56.3,room_temperature,12,23.9,average,4,Turnip,2,Root Crops
23.7,66.1,cold_storage,6,9.7,average,1,Turnip,0,Root Crops
23.4,68,room_temperature,6,20.7,average,4,Turnip,2,Root Crops
36.4,86.3,open_air,12,20.9,average,8,Turnip,2,Root Crops
27.7,84.9,open_air,14,6.6,average,4,Turnip,2,Root Crops
22.7,82.4,cold_storage,14,20.6,good,6,Turnip,1,Root Crops
33.4,73.9,open_air,2,21.1,good,9,Turnip,2,Root Crops
22.2,65.5,open_air,4,11.8,poor,1,Turnip,2,Root Crops
25.3,86.9,room_temperature,3,7.1,poor,2,Turnip,2,Root Crops
36.8,59.2,room_temperature,6,3.7,poor,3,Turnip,2,Root Crops
20.6,85,cold_storage,6,14.8,poor,2,Turnip,1,Root Crops
36.5,82.7,room_temperature,9,6.5,average,3,Turnip,2,Root Crops
32,85.8,cold_storage,2,12.7,poor,9,Turnip,2,Root Crops
33.5,87.2,room_temperature,1,15.2,average,6,Turnip,2,Root Crops
20.6,68.6,room_temperature,9,11.9,average,9,Turnip,2,Root Crops
28.8,62.7,room_temperature,1,5.8,good,11,Turnip,0,Root Crops
26.2,68.9,room_temperature,11,4.3,average,8,Turnip,2,Root Crops
27.9,87.8,cold_storage,13,15.2,average,6,Turnip,2,Root Crops
34.8,77,cold_storage,4,13.6,average,4,Turnip,2,Root Crops
30.2,86.7,room_temperature,6,19.7,average,8,Turnip,2,Root Crops
32.9,66.2,cold_storage,4,15.1,good,9,Turnip,1,Root Crops
24.8,70.2,room_temperature,3,13.4,average,4,Turnip,1,Root Crops
22.2,67.2,room_temperature,14,21.9,good,9,Turnip,2,Root Crops
36.1,80.1,room_temperature,2,20.1,average,7,Turnip,2,Root Crops
32,77.1,cold_storage,3,17.6,average,8,Turnip,2,Root Crops
22.3,64.7,cold_storage,12,9.8,average,5,Turnip,1,Root Crops
26.8,87.2,room_temperature,8,13.3,good,5,Turnip,2,Root Crops
26.6,74.9,cold_storage,10,19.2,average,11,Turnip,1,Root Crops
35.5,68.1,room_temperature,9,16.2,average,9,Turnip,2,Root Crops
33.9,64.3,room_temperature,10,3.2,good,1,Turnip,2,Root Crops
26.1,78.8,room_temperature,13,17.2,average,10,Turnip,2,Root Crops
24.2,85.3,room_temperature,1,23.3,good,8,Turnip,2,Root Crops
23.3,77,room_temperature,1,19.8,good,4,Turnip,1,Root Crops
28.7,71.1,open_air,10,14.6,average,2,Turnip,2,Root Crops
25.3,64.8,room_temperature,5,15.2,average,2,Turnip,1,Root Crops
32.1,89.7,cold_storage,11,20.4,average,7,Turnip,2,Root Crops
28.2,81.7,open_air,10,7.5,average,2,Turnip,2,Root Crops
26.5,87.3,cold_storage,1,14.9,average,2,Turnip,0,Root Crops
32.3,72.1,room_temperature,9,21.9,poor,7,Turnip,2,Root Crops
32.9,72.5,room_temperature,9,20.8,poor,3,Turnip,2,Root Crops
31.8,62.9,room_temperature,12,6.2,average,4,Turnip,2,Root Crops
34.1,58.5,room_temperature,13,18.1,good,11,Turnip,2,Root Crops
28.2,88.1,cold_storage,3,14.4,poor,1,Turnip,1,Root Crops
30.6,75.4,room_temperature,6,13,poor,4,Turnip,2,Root Crops
35.3,82.1,room_temperature,4,9.1,average,1,Turnip,2,Root Crops
22.3,62.9,cold_storage,6,10.9,average,11,Turnip,0,Root Crops
24.1,56.4,room_temperature,4,12,average,7,Turnip,2,Root Crops
35.4,88.8,room_temperature,2,9.9,poor,7,Turnip,2,Root Crops
27.2,56.3,room_temperature,13,23.2,good,4,Turnip,2,Root Crops
31.4,82.2,room_temperature,14,6.7,average,6,Turnip,2,Root Crops
34.4,68.2,room_temperature,14,20.7,good,6,Turnip,2,Root Crops
22.7,68.8,room_temperature,3,15.6,poor,10,Turnip,2,Root Crops
33.8,73.6,cold_storage,1,9,average,1,Turnip,1,Root Crops
21.2,77.2,cold_storage,10,5.3,average,7,Turnip,1,Root Crops
20.2,70.6,room_temperature,10,3.9,average,2,Turnip,1,Root Crops
21.9,73.1,open_air,8,21.4,average,7,Turnip,2,Root Crops
33.5,88.6,room_temperature,6,13.4,average,5,Turnip,2,Root Crops
31.3,77.9,open_air,6,21.4,good,1,Turnip,2,Root Crops
27.2,65.6,room_temperature,13,10.8,average,7,Turnip,2,Root Crops
30.5,65.6,room_temperature,2,23.1,average,4,Turnip,2,Root Crops
20.7,84.3,cold_storage,1,17.8,poor,1,Turnip,1,Root Crops
32.6,64.7,open_air,1,13.5,good,10,Turnip,2,Root Crops
28.5,56.5,room_temperature,14,5.1,average,11,Turnip,2,Root Crops
32.5,69.1,room_temperature,10,10.4,poor,6,Turnip,2,Root Crops
22.3,76.5,cold_storage,7,19,good,9,Turnip,1,Root Crops
31.6,73.3,room_temperature,8,15.9,average,8,Turnip,2,Root Crops
28.1,80.3,room_temperature,5,4,poor,4,Turnip,2,Root Crops
31.7,86.6,room_temperature,10,21.4,good,10,Turnip,2,Root Crops
27.6,56.5,room_temperature,2,20.4,poor,3,Turnip,2,Root Crops
20.6,74.7,room_temperature,8,20.7,average,10,Turnip,2,Root Crops
28.6,70,open_air,11,6.8,poor,12,Turnip,2,Root Crops
35.1,66.3,room_temperature,4,22.8,poor,1,Turnip,2,Root Crops
27.4,56.8,open_air,6,3.1,poor,6,Turnip,2,Root Crops
35.1,65.7,open_air,11,14.7,good,9,Turnip,2,Root Crops
25.8,73.3,room_temperature,11,21.7,average,9,Turnip,2,Root Crops
22.3,86.7,open_air,11,6.6,average,3,Turnip,2,Root Crops
29.4,84.8,cold_storage,14,3.3,poor,5,Turnip,2,Root Crops
35,68,cold_storage,1,18.8,good,3,Turnip,1,Root Crops
20.6,62.3,open_air,12,16.8,good,9,Turnip,2,Root Crops
35.8,73.1,cold_storage,12,4.1,average,6,Turnip,2,Root Crops
25.5,79,room_temperature,2,19.1,average,9,Turnip,2,Root Crops
35.4,80.2,cold_storage,2,22.7,poor,5,Turnip,2,Root Crops
26.4,85.5,cold_storage,14,14.4,average,8,Turnip,2,Root Crops
33.4,84.1,room_temperature,11,7.3,average,12,Turnip,2,Root Crops
22.8,63.2,room_temperature,4,8.3,average,10,Turnip,2,Root Crops
25.3,69.2,room_temperature,5,16.9,good,11,Turnip,1,Root Crops
37,63,cold_storage,12,21.8,average,10,Turnip,2,Root Crops
24.4,65.5,cold_storage,7,24.2,average,3,Turnip,1,Root Crops
22.1,87.3,cold_storage,10,12.2,average,6,Turnip,1,Root Crops
24.8,62.1,room_temperature,2,11.2,good,7,Turnip,1,Root Crops
31.1,76.1,cold_storage,1,20.5,average,11,Turnip,0,Root Crops
27.2,78.8,room_temperature,2,12.9,average,11,Turnip,1,Root Crops
23.9,57.2,cold_storage,8,19.5,poor,2,Turnip,1,Root Crops
32.8,79.2,cold_storage,8,18.7,average,12,Turnip,2,Root Crops
30.1,84.7,cold_storage,14,19.9,poor,6,Turnip,2,Root Crops
31.4,87.6,room_temperature,9,6.8,poor,1,Turnip,2,Root Crops
31.4,72.7,cold_storage,13,24.3,poor,1,Turnip,2,Root Crops
34.3,65.2,cold_storage,14,20.9,poor,11,Turnip,2,Root Crops
32.2,60.8,room_temperature,5,23.8,good,4,Turnip,2,Root Crops
22.5,66.5,cold_storage,10,5.7,poor,12,Turnip,1,Root Crops
32,85.4,room_temperature,7,14.3,average,4,Turnip,2,Root Crops
34,71.2,room_temperature,8,15.9,average,11,Turnip,2,Root Crops
21.1,84.5,cold_storage,9,22.7,average,11,Turnip,1,Root Crops
31.7,84.1,room_temperature,10,24.1,average,4,Turnip,2,Root Crops
25.8,70.8,cold_storage,1,24.7,poor,3,Turnip,1,Root Crops
25.6,89.2,room_temperature,14,7.8,poor,5,Turnip,2,Root Crops
25,72.3,cold_storage,5,15.6,average,6,Turnip,1,Root Crops
20.4,63,room_temperature,10,21.7,good,7,Turnip,2,Root Crops
24.3,88.4,cold_storage,13,17.4,poor,12,Turnip,2,Root Crops
36.2,66.3,room_temperature,10,6.9,good,6,Turnip,2,Root Crops
31.3,72.3,room_temperature,14,21.1,good,9,Turnip,2,Root Crops
33.1,62.1,open_air,9,5.5,average,4,Turnip,2,Root Crops
31.6,63.4,cold_storage,11,4.6,average,11,Turnip,1,Root Crops
22.6,71.1,room_temperature,4,3.5,poor,10,Turnip,2,Root Crops
22.9,68.1,room_temperature,6,4.8,average,10,Turnip,2,Root Crops
31.4,74.3,open_air,11,12.9,average,10,Carrot,2,Root Crops
27.8,72.1,room_temperature,14,7.8,average,11,Carrot,2,Root Crops
28.5,61,room_temperature,7,7.4,poor,4,Carrot,2,Root Crops
30.4,81.9,room_temperature,2,22.6,poor,11,Carrot,2,Root Crops
21,66.7,room_temperature,4,6.3,average,9,Carrot,1,Root Crops
31.8,80,room_temperature,9,10.5,average,9,Carrot,2,Root Crops
22,62,cold_storage,12,13.2,average,5,Carrot,1,Root Crops
31.9,84.1,cold_storage,7,23.2,poor,9,Carrot,2,Root Crops
30.9,59.2,room_temperature,12,14.6,average,1,Carrot,2,Root Crops
32.2,70.5,open_air,14,13.7,poor,2,Carrot,2,Root Crops
23.5,86.8,cold_storage,12,5.1,average,5,Carrot,1,Root Crops
34.7,88.9,cold_storage,12,18.9,average,6,Carrot,2,Root Crops
25,66.5,cold_storage,14,20.5,good,12,Carrot,1,Root Crops
32.1,65.4,open_air,7,5.1,good,2,Carrot,2,Root Crops
27.2,76.8,cold_storage,14,17.7,average,7,Carrot,2,Root Crops
22.3,79.4,room_temperature,14,10.4,average,3,Carrot,2,Root Crops
32,76,room_temperature,1,21.4,poor,7,Carrot,2,Root Crops
31.6,68.7,cold_storage,11,22.8,average,11,Carrot,2,Root Crops
33,69.8,cold_storage,14,14.8,poor,9,Carrot,2,Root Crops
33.2,67.8,cold_storage,2,23.6,average,12,Carrot,1,Root Crops
36.4,87.6,room_temperature,5,10.6,average,3,Carrot,2,Root Crops
35.8,60.8,cold_storage,7,3.9,poor,5,Carrot,2,Root Crops
24.1,56.6,cold_storage,9,6.6,poor,11,Carrot,1,Root Crops
35.5,78.6,cold_storage,13,5.5,good,2,Carrot,2,Root Crops
25,58.5,room_temperature,6,19.8,average,9,Carrot,2,Root Crops
28.2,81.3,cold_storage,6,21.4,good,10,Carrot,1,Root Crops
36,79.8,cold_storage,9,5.3,poor,12,Carrot,2,Root Crops
31.8,62.1,open_air,4,24.3,poor,7,Carrot,2,Root Crops
24.4,79.4,room_temperature,2,21.7,good,11,Carrot,1,Root Crops
26.9,58.9,open_air,6,24.2,poor,8,Carrot,2,Root Crops
34.4,57.9,room_temperature,7,16.2,poor,12,Carrot,2,Root Crops
20.7,76.9,room_temperature,2,12.5,average,9,Carrot,1,Root Crops
27,69.6,room_temperature,4,21.8,average,11,Carrot,2,Root Crops
31,58,room_temperature,3,13.1,average,2,Carrot,1,Root Crops
22.1,67.3,room_temperature,2,22.9,average,11,Carrot,1,Root Crops
36.2,70.8,room_temperature,8,23,good,5,Carrot,2,Root Crops
31.7,86.9,open_air,4,8.1,average,8,Carrot,2,Root Crops
31.2,84,cold_storage,8,14.3,average,12,Carrot,1,Root Crops
29.5,61.9,open_air,8,12.7,poor,9,Carrot,2,Root Crops
29,82.1,cold_storage,9,22.2,poor,3,Carrot,2,Root Crops
34.2,87.5,room_temperature,5,8.8,average,7,Carrot,2,Root Crops
30.1,58.6,room_temperature,5,18.8,average,5,Carrot,2,Root Crops
23,81.6,cold_storage,10,22.4,good,12,Carrot,0,Root Crops
25,83.7,room_temperature,1,21.4,good,2,Carrot,1,Root Crops
27.5,84.2,open_air,3,6.6,average,12,Carrot,2,Root Crops
23.5,83.3,cold_storage,12,3.5,average,4,Carrot,1,Root Crops
36.7,69.5,room_temperature,6,17.7,average,7,Carrot,2,Root Crops
23,73.5,room_temperature,12,5.2,average,4,Carrot,2,Root Crops
23.7,70.5,cold_storage,7,14.7,good,11,Carrot,0,Root Crops
21.3,74.1,room_temperature,12,11.4,average,7,Carrot,2,Root Crops
36.7,87.4,cold_storage,14,15,good,11,Carrot,2,Root Crops
27.8,68.3,room_temperature,13,7.1,average,9,Carrot,2,Root Crops
34.3,77.4,open_air,12,24.5,average,2,Carrot,2,Root Crops
24.3,74.8,room_temperature,1,13.5,good,3,Carrot,1,Root Crops
30.6,57.8,room_temperature,12,11.9,average,12,Carrot,2,Root Crops
34.7,63.7,room_temperature,1,19.1,average,9,Carrot,2,Root Crops
22.6,87,room_temperature,4,5.8,poor,3,Carrot,2,Root Crops
35.6,80,cold_storage,11,24.3,poor,8,Carrot,2,Root Crops
31.2,80.8,room_temperature,14,11.6,average,3,Carrot,2,Root Crops
32,57.5,room_temperature,9,18.4,good,11,Carrot,2,Root Crops
36.2,70.3,room_temperature,14,22.2,good,2,Carrot,2,Root Crops
33.7,57.2,open_air,12,4.7,poor,4,Carrot,2,Root Crops
32.6,60.8,open_air,8,5.5,poor,7,Carrot,2,Root Crops
27.9,83.6,open_air,11,18.3,average,6,Carrot,2,Root Crops
25,85.6,open_air,11,18,poor,10,Carrot,2,Root Crops
29.8,76.9,cold_storage,4,15.3,average,11,Carrot,0,Root Crops
34.7,63.3,room_temperature,14,10.2,average,2,Carrot,2,Root Crops
31.3,65.5,room_temperature,11,12.4,good,7,Carrot,2,Root Crops
34.2,66.8,open_air,13,8.4,good,5,Carrot,2,Root Crops
20.7,77.1,cold_storage,12,5,poor,9,Carrot,2,Root Crops
26.6,79.7,room_temperature,7,8.2,average,12,Carrot,2,Root Crops
36.7,80.6,open_air,9,11.7,good,8,Carrot,2,Root Crops
25.3,60.5,room_temperature,4,25,average,3,Carrot,2,Root Crops
36.5,65,cold_storage,11,3.8,good,3,Carrot,2,Root Crops
30.4,67.6,room_temperature,14,10.9,good,8,Carrot,2,Root Crops
26.5,80.7,room_temperature,12,3.9,poor,4,Carrot,2,Root Crops
35.2,82.7,cold_storage,9,6.8,good,7,Carrot,2,Root Crops
30.3,59.1,cold_storage,8,13.4,average,6,Carrot,1,Root Crops
21.7,76.5,cold_storage,10,3.5,good,7,Carrot,0,Root Crops
34.2,71.1,room_temperature,12,7.5,average,4,Carrot,2,Root Crops
23.1,79,open_air,13,22,average,9,Carrot,2,Root Crops
25,88.6,cold_storage,9,13.9,good,12,Carrot,0,Root Crops
28.9,76.5,room_temperature,11,8.6,poor,5,Carrot,2,Root Crops
33.5,67.3,open_air,8,15.1,poor,2,Carrot,2,Root Crops
35.8,73.1,open_air,14,22.8,average,6,Carrot,2,Root Crops
31.5,88,room_temperature,8,12.5,average,8,Carrot,2,Root Crops
24.3,73.7,room_temperature,5,18.4,average,11,Carrot,1,Root Crops
32.5,78.2,open_air,9,24.5,poor,5,Carrot,2,Root Crops
32,61.3,open_air,12,10.8,average,1,Carrot,2,Root Crops
24.9,86.1,open_air,13,5,good,8,Carrot,2,Root Crops
36.4,66.6,open_air,9,18.5,poor,7,Carrot,2,Root Crops
20.3,78.5,room_temperature,8,18.1,good,3,Carrot,1,Root Crops
32.1,65.5,room_temperature,10,19.7,good,11,Carrot,2,Root Crops
32.3,64.2,room_temperature,11,22.6,average,10,Carrot,2,Root Crops
25.9,81.1,room_temperature,6,7.8,average,1,Carrot,1,Root Crops
27,59.1,cold_storage,2,20.5,poor,7,Carrot,2,Root Crops
36.6,87,cold_storage,14,24.1,average,8,Carrot,2,Root Crops
26.8,84.7,open_air,13,10.9,average,8,Carrot,2,Root Crops
20.4,84.6,cold_storage,6,24.7,average,7,Carrot,1,Root Crops
34.4,71.6,room_temperature,1,15.4,average,5,Carrot,2,Root Crops
27.8,56.5,room_temperature,8,14.1,poor,11,Carrot,2,Root Crops
26.6,85,room_temperature,6,24,poor,1,Carrot,2,Root Crops
27,55.8,cold_storage,4,14.4,average,5,Carrot,0,Root Crops
36.4,56.5,open_air,14,6.9,average,2,Carrot,2,Root Crops
36,63.9,room_temperature,4,13.1,average,9,Carrot,2,Root Crops
33.6,56.9,room_temperature,10,7.8,average,7,Carrot,2,Root Crops
35.6,76.5,room_temperature,6,9.3,good,6,Carrot,2,Root Crops
22.9,55.3,open_air,8,18,average,5,Carrot,2,Root Crops
25.4,87.4,open_air,2,5.9,average,9,Carrot,2,Root Crops
32.1,81,room_temperature,6,14.4,good,6,Carrot,2,Root Crops
32.7,87.2,cold_storage,2,23,average,10,Carrot,2,Root Crops
25.1,63,room_temperature,3,23,poor,12,Carrot,2,Root Crops
20.4,64.7,room_temperature,2,22.9,poor,10,Carrot,2,Root Crops
20.8,75.1,cold_storage,13,15.8,poor,9,Carrot,2,Root Crops
29.5,75.5,room_temperature,11,4,average,7,Carrot,2,Root Crops
23.4,57.2,open_air,9,19.1,poor,6,Carrot,2,Root Crops
36.8,65.1,room_temperature,8,15.6,good,3,Carrot,2,Root Crops
22.7,77,room_temperature,14,5.8,good,2,Carrot,1,Root Crops
32.9,71.4,open_air,8,24.4,poor,2,Carrot,2,Root Crops
32.3,63.8,cold_storage,11,18.6,good,12,Carrot,1,Root Crops
21,80.3,cold_storage,8,8.4,good,12,Carrot,0,Root Crops
23.5,83.1,room_temperature,1,21,poor,4,Carrot,2,Root Crops
23.9,60.8,cold_storage,8,10.4,average,9,Carrot,1,Root Crops
26.1,88.6,room_temperature,10,4.2,poor,6,Carrot,2,Root Crops
32.9,62.8,room_temperature,2,23.4,average,8,Carrot,2,Root Crops
35.5,60,room_temperature,3,12.5,poor,12,Carrot,2,Root Crops
27.3,88.3,cold_storage,12,5.9,average,4,Carrot,1,Root Crops
35.4,72.3,room_temperature,2,8,poor,2,Carrot,2,Root Crops
27.3,55.3,room_temperature,14,16.9,good,10,Carrot,2,Root Crops
34.1,89.3,room_temperature,7,17,average,11,Carrot,2,Root Crops
24.6,64,cold_storage,5,13.8,poor,1,Carrot,1,Root Crops
34.3,57.8,cold_storage,6,16.9,average,6,Carrot,2,Root Crops
24.8,78.2,room_temperature,2,17.8,poor,2,Carrot,2,Root Crops
21.7,73.1,room_temperature,8,19.2,average,7,Carrot,2,Root Crops
30.8,82.5,room_temperature,9,20.1,average,5,Carrot,2,Root Crops
25,61.4,room_temperature,6,8.1,average,5,Carrot,2,Root Crops
25.1,83.6,room_temperature,2,18.3,average,1,Carrot,2,Root Crops
32.5,77.2,room_temperature,10,8.3,good,9,Carrot,2,Root Crops
22,89.3,open_air,11,8.4,poor,12,Carrot,2,Root Crops
34.9,80.3,cold_storage,2,9.6,poor,5,Carrot,2,Root Crops
30.8,87.1,cold_storage,10,16.7,good,4,Carrot,1,Root Crops
27.1,64.4,cold_storage,10,21.3,average,1,Carrot,1,Root Crops
36.3,66.8,cold_storage,11,12.8,poor,12,Carrot,2,Root Crops
33.9,62.8,room_temperature,7,18.8,average,4,Carrot,2,Root Crops
36.3,89.4,cold_storage,6,6.2,average,12,Carrot,2,Root Crops
29,65.2,room_temperature,4,22.1,good,8,Carrot,2,Root Crops
25.7,62.7,room_temperature,9,9.7,average,6,Carrot,2,Root Crops
31.6,85.7,cold_storage,5,5.4,average,6,Carrot,1,Root Crops
22.4,80.3,room_temperature,9,16.9,average,11,Carrot,2,Root Crops
20.2,84.4,room_temperature,6,6.6,good,11,Carrot,0,Root Crops
32.4,85.2,open_air,4,3.7,good,3,Carrot,2,Root Crops
33.7,85.2,cold_storage,2,12.2,average,3,Carrot,2,Root Crops
29.4,65.7,room_temperature,5,22.7,average,11,Carrot,2,Root Crops
29.6,85.6,room_temperature,13,24.5,average,10,Carrot,2,Root Crops
20.3,70,room_temperature,12,6.9,good,12,Carrot,1,Root Crops
20.1,73.3,cold_storage,5,6.3,good,12,Carrot,0,Root Crops
22.1,83.2,room_temperature,2,15.5,average,4,Carrot,1,Root Crops
22.3,66.8,room_temperature,7,22.7,average,9,Carrot,2,Root Crops
33.7,60.8,room_temperature,14,10.8,poor,8,Carrot,2,Root Crops
35.7,78.6,room_temperature,1,6.6,average,3,Carrot,2,Root Crops
32.3,74.2,open_air,10,6.9,good,7,Carrot,2,Root Crops
32.3,89.9,room_temperature,11,8.8,good,12,Carrot,2,Root Crops
24.7,60.9,room_temperature,11,18.5,average,1,Carrot,2,Root Crops
20.2,86.2,room_temperature,14,11.8,average,5,Carrot,2,Root Crops
30.5,73.3,room_temperature,3,21.3,average,1,Carrot,2,Root Crops
34.5,86.5,room_temperature,1,15.6,average,1,Carrot,2,Root Crops
28.2,55.8,room_temperature,3,3,average,10,Carrot,2,Root Crops
28.3,69.6,room_temperature,2,15,average,4,Carrot,1,Root Crops
25.2,77.3,room_temperature,4,19.9,average,1,Carrot,2,Root Crops
29.3,86,open_air,13,4.8,good,9,Carrot,2,Root Crops
30.2,72.1,room_temperature,3,15.5,good,6,Carrot,1,Root Crops
28.2,82.1,room_temperature,12,22.4,good,10,Carrot,2,Root Crops
29.1,80.9,cold_storage,1,20.3,good,5,Carrot,0,Root Crops
27.7,81.7,cold_storage,10,23.9,average,3,Carrot,2,Root Crops
20.2,68.1,cold_storage,13,6.6,poor,3,Carrot,1,Root Crops
32.9,66.2,room_temperature,6,3.2,good,6,Carrot,2,Root Crops
25.5,63.5,open_air,11,15.6,good,2,Carrot,2,Root Crops
33.3,78.6,room_temperature,3,9.1,average,2,Carrot,2,Root Crops
20.8,79.8,room_temperature,4,10.4,good,9,Carrot,1,Root Crops
21.6,83.7,room_temperature,13,13.4,poor,10,Carrot,2,Root Crops
25.4,65.7,room_temperature,5,23.3,poor,4,Carrot,2,Root Crops
31,67.6,cold_storage,10,20.8,good,5,Carrot,1,Root Crops
22.2,75.3,room_temperature,8,16.1,good,2,Carrot,1,Root Crops
22.8,83.8,room_temperature,4,17.5,average,10,Carrot,2,Root Crops
32.6,70.2,cold_storage,7,14.9,average,8,Carrot,2,Root Crops
24.7,74.4,cold_storage,5,7.9,average,12,Carrot,0,Root Crops
33.8,64.7,room_temperature,1,6.2,average,11,Carrot,2,Root Crops
25.8,56.3,room_temperature,10,14.7,average,5,Carrot,2,Root Crops
32.8,87,cold_storage,1,9.5,poor,9,Carrot,2,Root Crops
36.6,67.4,open_air,14,22.6,good,2,Carrot,2,Root Crops
20.8,64.7,open_air,11,23.3,poor,8,Carrot,2,Root Crops
20.2,62.3,room_temperature,10,22.6,poor,3,Carrot,2,Root Crops
36.6,56.3,room_temperature,8,16.8,poor,1,Carrot,2,Root Crops
22.6,55.5,cold_storage,13,22.1,poor,4,Carrot,2,Root Crops
34.3,57.8,room_temperature,6,16.5,good,12,Carrot,2,Root Crops
36.9,68.6,room_temperature,10,13.4,poor,7,Carrot,2,Root Crops
33.9,74.3,room_temperature,6,7,good,11,Carrot,2,Root Crops
25.9,73.8,room_temperature,1,3.8,average,8,Carrot,2,Root Crops
23.4,69.3,room_temperature,8,10.7,average,2,Carrot,1,Root Crops
26.2,68.6,open_air,4,19.2,poor,5,Carrot,2,Root Crops
33.5,77.5,cold_storage,14,15.7,good,7,Carrot,2,Root Crops
35.6,70.4,room_temperature,6,12.7,poor,5,Carrot,2,Root Crops
29.4,66.8,open_air,8,4.4,average,6,Carrot,2,Root Crops
25.7,59.7,room_temperature,5,17.2,average,12,Carrot,2,Root Crops
25.8,62,room_temperature,8,4.7,good,1,Carrot,1,Root Crops
22.9,89.4,cold_storage,4,10.1,average,11,Carrot,0,Root Crops
33,70.5,cold_storage,5,23.1,poor,5,Carrot,2,Root Crops
26,86.9,cold_storage,13,23.1,poor,10,Carrot,2,Root Crops
20.2,84.6,room_temperature,11,7.2,poor,2,Carrot,2,Root Crops
20.3,72.5,room_temperature,9,10.4,average,12,Carrot,1,Root Crops
21.8,67.3,room_temperature,5,3.8,average,4,Carrot,1,Root Crops
28,82.7,open_air,3,7.6,poor,2,Carrot,2,Root Crops
20.6,55.2,open_air,11,15.1,average,7,Carrot,2,Root Crops
27.7,55.8,room_temperature,9,24.3,poor,1,Carrot,2,Root Crops
20.2,86,cold_storage,5,5.1,average,2,Carrot,0,Root Crops
26.1,86.1,open_air,9,22.3,average,10,Carrot,2,Root Crops
33.9,87.6,room_temperature,3,16.7,average,1,Carrot,2,Root Crops
26.5,70.9,cold_storage,4,15.9,average,5,Carrot,1,Root Crops
22.7,70.9,room_temperature,10,19.1,average,7,Carrot,2,Root Crops
29.7,59.7,room_temperature,7,10.8,poor,5,Carrot,2,Root Crops
23.3,65.5,open_air,3,12.6,good,1,Carrot,2,Root Crops
20.7,83.2,cold_storage,13,13.3,average,9,Carrot,1,Root Crops
26.4,87.4,room_temperature,2,20.3,average,6,Carrot,2,Root Crops
34,56.4,cold_storage,8,5.5,average,1,Carrot,1,Root Crops
26.3,75.6,cold_storage,4,8.3,average,8,Carrot,1,Root Crops
25.5,87.2,room_temperature,3,8.7,average,6,Carrot,2,Root Crops
34.3,72.7,room_temperature,12,18.6,poor,6,Carrot,2,Root Crops
31.7,89.9,open_air,14,15.1,poor,8,Carrot,2,Root Crops
23.7,89.9,open_air,1,4.6,average,9,Carrot,2,Root Crops
21,85.1,room_temperature,8,20.3,average,8,Carrot,2,Root Crops
24.4,70.9,cold_storage,2,10.1,average,5,Carrot,0,Root Crops
34,56.6,room_temperature,5,21.5,good,1,Carrot,2,Root Crops
34.3,59.8,cold_storage,5,13.7,average,10,Carrot,2,Root Crops
22.3,78,room_temperature,3,6,poor,3,Carrot,2,Root Crops
28.9,67.6,room_temperature,14,7.7,average,10,Carrot,2,Root Crops
23.8,65.4,room_temperature,1,15.7,average,3,Carrot,1,Root Crops
35.9,88.9,room_temperature,14,20.2,good,9,Carrot,2,Root Crops
36.4,71.2,cold_storage,4,11.2,average,3,Carrot,2,Root Crops
28.7,65.4,cold_storage,1,12.7,good,6,Carrot,0,Root Crops
31.4,82,cold_storage,8,19.9,average,6,Carrot,2,Root Crops
36.9,59.2,room_temperature,8,5,average,1,Carrot,2,Root Crops
32.6,72,room_temperature,1,5.3,good,3,Carrot,1,Root Crops
35.5,73.6,open_air,8,7.8,average,1,Carrot,2,Root Crops
29.9,67.5,room_temperature,13,12.9,average,3,Carrot,2,Root Crops
20.8,68.4,room_temperature,7,23.5,average,7,Carrot,2,Root Crops
36.8,80.2,room_temperature,10,6,poor,9,Carrot,2,Root Crops
29.3,63.2,open_air,2,15.5,average,2,Carrot,2,Root Crops
30,61.1,cold_storage,2,6.9,average,12,Carrot,0,Root Crops
25.8,65.9,room_temperature,10,17.6,good,11,Carrot,1,Root Crops
33.8,57.9,room_temperature,12,10.6,poor,4,Carrot,2,Root Crops
34.2,75.7,open_air,4,4.4,average,10,Carrot,2,Root Crops
23.4,86.3,open_air,2,15.2,poor,4,Carrot,2,Root Crops
24.4,84.5,cold_storage,13,22.2,poor,2,Carrot,2,Root Crops
35.4,82.7,open_air,8,16.9,good,12,Carrot,2,Root Crops
32,61.3,open_air,12,23.5,good,6,Carrot,2,Root Crops
25.8,70.3,room_temperature,8,16.7,good,8,Carrot,2,Root Crops
34,78.2,cold_storage,9,5.3,good,4,Carrot,1,Root Crops
36,73.8,open_air,2,19.1,good,9,Carrot,2,Root Crops
30.3,85.9,room_temperature,13,20.5,good,11,Carrot,2,Root Crops
25.7,77.8,open_air,5,13.6,average,8,Carrot,2,Root Crops
27.3,63.7,open_air,12,12.5,average,8,Carrot,2,Root Crops
36.2,81.8,cold_storage,12,23.2,average,3,Carrot,2,Root Crops
30.1,76.7,room_temperature,6,16.5,average,5,Carrot,2,Root Crops
21.1,85,cold_storage,3,14.8,poor,1,Carrot,1,Root Crops
22.2,78.7,cold_storage,9,24.6,average,12,Carrot,1,Root Crops
21.4,77,room_temperature,8,22.1,average,3,Carrot,2,Root Crops
